Date,log_return,mkt_return,tsla_wiki_views,tsla_edits,tsla_unique_editors,msk_wiki_views,msk_edits,msk_unique_editors,msk_tweets
2017-02-06 00:00:00-05:00,0.025300974445146132,-0.002117597513709103,2224,2.0,2.0,25707,1.0,1.0,14.0
2017-02-07 00:00:00-05:00,-0.0011257522514144802,0.00022680346384577153,2476,0.0,0.0,27886,0.0,0.0,1.0
2017-02-08 00:00:00-05:00,0.017707791875794108,0.0006930821486096318,3432,0.0,0.0,24202,3.0,2.0,5.0
2017-02-09 00:00:00-05:00,0.026804792953342108,0.00573606373596025,4009,1.0,1.0,22390,1.0,1.0,5.0
2017-02-10 00:00:00-05:00,0.00011148015529282554,0.0035597068220090916,3767,0.0,0.0,20018,2.0,2.0,1.0
2017-02-13 00:00:00-05:00,0.04136410186266171,0.005232133584011204,5960,5.0,4.0,21766,2.0,2.0,0.0
2017-02-14 00:00:00-05:00,0.0013533285363129279,0.003999327195672579,6175,9.0,6.0,24758,0.0,0.0,3.0
2017-02-15 00:00:00-05:00,-0.004351390314469597,0.00497988866573445,10592,2.0,2.0,32967,3.0,2.0,13.0
2017-02-16 00:00:00-05:00,-0.03940661510481761,-0.0008644916015501692,16075,0.0,0.0,36317,4.0,3.0,6.0
2017-02-17 00:00:00-05:00,0.012121775789011094,0.001677149327237158,7037,4.0,4.0,37406,2.0,2.0,14.0
2017-02-21 00:00:00-05:00,0.018777153847110366,0.0060298500200691545,6770,0.0,0.0,30685,4.0,4.0,0.0
2017-02-22 00:00:00-05:00,-0.014086292115606103,-0.001082786146804093,7530,5.0,2.0,28288,1.0,1.0,2.0
2017-02-23 00:00:00-05:00,-0.06619976293766883,0.00041889897125923353,8528,0.0,0.0,28868,0.0,0.0,7.0
2017-02-24 00:00:00-05:00,0.0039376971511312624,0.0014922502320316529,6525,1.0,1.0,21694,0.0,0.0,5.0
2017-02-27 00:00:00-05:00,-0.042810051837845475,0.0010174652677336642,6734,2.0,1.0,29418,5.0,2.0,3.0
2017-02-28 00:00:00-05:00,0.015154913399975685,-0.0025817061151949088,7883,1.0,1.0,61982,8.0,4.0,0.0
2017-03-01 00:00:00-05:00,0.00011993168485901984,0.013581211083725323,6879,0.0,0.0,38309,5.0,2.0,2.0
2017-03-02 00:00:00-05:00,0.0018382577734033126,-0.0058771169721052695,6793,13.0,6.0,37638,2.0,1.0,0.0
2017-03-03 00:00:00-05:00,0.004342173871295661,0.0005037503685347897,7212,1.0,1.0,26314,0.0,0.0,0.0
2017-03-06 00:00:00-05:00,-0.0014320481056087722,-0.0032826227635658124,6019,0.0,0.0,22248,3.0,2.0,0.0
2017-03-07 00:00:00-05:00,-0.01048433133048071,-0.0029176259020898777,6178,1.0,1.0,21323,2.0,2.0,0.0
2017-03-08 00:00:00-05:00,-0.006943029517876438,-0.002286827964063899,6063,2.0,2.0,20580,6.0,6.0,0.0
2017-03-09 00:00:00-05:00,-0.008011860916409338,0.0007995756127663866,5976,3.0,2.0,19440,6.0,4.0,5.0
2017-03-10 00:00:00-05:00,-0.004953088918532334,0.0032633397058585423,6759,2.0,2.0,38129,8.0,5.0,1.0
2017-03-13 00:00:00-04:00,0.01012539541037759,0.0003665656191696328,6447,0.0,0.0,30143,1.0,1.0,5.0
2017-03-14 00:00:00-04:00,0.046937290291773334,-0.003384748980891005,6483,6.0,5.0,24108,4.0,2.0,0.0
2017-03-15 00:00:00-04:00,-0.008837356078796606,0.008339879124686365,6379,3.0,2.0,22096,2.0,2.0,1.0
2017-03-16 00:00:00-04:00,0.024413012744144803,-0.0016280347991836145,6794,0.0,0.0,23324,2.0,2.0,0.0
2017-03-17 00:00:00-04:00,-0.0021010534960668706,-0.0013151792642314352,5921,0.0,0.0,18224,0.0,0.0,0.0
2017-03-20 00:00:00-04:00,0.0016048232088261534,-0.0020119160803802947,6129,2.0,1.0,23508,6.0,3.0,0.0
2017-03-21 00:00:00-04:00,-0.04386183669150123,-0.012485594590102116,6375,2.0,2.0,21355,7.0,6.0,2.0
2017-03-22 00:00:00-04:00,0.01712559436469392,0.0018881028474626675,6361,0.0,0.0,25393,0.0,0.0,2.0
2017-03-23 00:00:00-04:00,-0.0009024353569705339,-0.001060832144830083,5689,1.0,1.0,20729,7.0,6.0,59.0
2017-03-24 00:00:00-04:00,0.032361869904410125,-0.0008443522139384829,5787,0.0,0.0,20242,4.0,2.0,4.0
2017-03-27 00:00:00-04:00,0.026474241022969476,-0.0010201075858456302,6266,0.0,0.0,24574,6.0,3.0,11.0
2017-03-28 00:00:00-04:00,0.02640431249256799,0.007225308829623951,9593,1.0,1.0,61438,5.0,3.0,0.0
2017-03-29 00:00:00-04:00,-0.0002523628087131931,0.0010847362038301697,8124,3.0,3.0,41156,4.0,4.0,3.0
2017-03-30 00:00:00-04:00,0.0019448573202456316,0.0029308109117050134,7050,0.0,0.0,38849,5.0,4.0,14.0
2017-03-31 00:00:00-04:00,0.0013663698860456703,-0.0022575939382668176,7201,2.0,2.0,64881,1.0,1.0,5.0
2017-04-03 00:00:00-04:00,0.070137242448815,-0.0016434753080133316,12161,6.0,4.0,37619,15.0,4.0,1.0
2017-04-04 00:00:00-04:00,0.017203522847955472,0.0005593660746613713,17168,3.0,1.0,39730,0.0,0.0,1.0
2017-04-05 00:00:00-04:00,-0.029065010091483733,-0.003059536811522123,11941,2.0,2.0,28691,10.0,6.0,0.0
2017-04-06 00:00:00-04:00,0.012464332322556724,0.001927650293734993,8950,1.0,1.0,28843,3.0,2.0,1.0
2017-04-07 00:00:00-04:00,0.012773705710770768,-0.0008274724629448716,7360,7.0,4.0,25081,1.0,1.0,2.0
2017-04-10 00:00:00-04:00,0.032038958438399955,0.000687450135783276,12566,5.0,3.0,30655,5.0,2.0,0.0
2017-04-11 00:00:00-04:00,-0.011850052290564796,-0.0014349082919582845,12249,1.0,1.0,28873,5.0,2.0,4.0
2017-04-12 00:00:00-04:00,-0.039209091560892646,-0.0037670374189869064,8653,0.0,0.0,25089,1.0,1.0,4.0
2017-04-13 00:00:00-04:00,0.02383441524190169,-0.006838020289804216,9128,5.0,4.0,27743,0.0,0.0,0.0
2017-04-17 00:00:00-04:00,-0.00845666406090481,0.008576465691107291,7708,7.0,3.0,23647,9.0,4.0,2.0
2017-04-18 00:00:00-04:00,-0.0039555765419476896,-0.0029076028458332546,8448,0.0,0.0,29877,1.0,1.0,0.0
2017-04-19 00:00:00-04:00,0.01739979616054783,-0.0017178253968685745,7233,4.0,4.0,31567,1.0,1.0,0.0
2017-04-20 00:00:00-04:00,-0.00990089627307182,0.0075288503629738525,7471,5.0,3.0,25101,3.0,3.0,0.0
2017-04-21 00:00:00-04:00,0.010162691674158862,-0.0030396881071153782,7789,12.0,3.0,30913,0.0,0.0,0.0
2017-04-24 00:00:00-04:00,0.007920155624320208,0.010781736588111827,11408,1.0,1.0,187726,14.0,6.0,0.0
2017-04-25 00:00:00-04:00,0.018526737287367458,0.006072214211751177,9282,8.0,4.0,87674,22.0,13.0,0.0
2017-04-26 00:00:00-04:00,-0.011603422813120651,-0.0004858214756873499,7658,3.0,2.0,41782,8.0,5.0,1.0
2017-04-27 00:00:00-04:00,-0.004977395109534198,0.0005527670002992063,7478,3.0,3.0,38440,0.0,0.0,0.0
2017-04-28 00:00:00-04:00,0.017472763075992347,-0.0019149794714900413,6888,0.0,0.0,41517,4.0,2.0,5.0
2017-05-01 00:00:00-04:00,0.027509961221330346,0.0017307918268938255,8502,2.0,1.0,58299,8.0,7.0,0.0
2017-05-02 00:00:00-04:00,-0.012279655191125689,0.0011883435858115294,8405,0.0,0.0,49136,3.0,3.0,0.0
2017-05-03 00:00:00-04:00,-0.024988957514322178,-0.0012721693958273864,8415,5.0,3.0,42561,8.0,6.0,1.0
2017-05-04 00:00:00-04:00,-0.05132381079141148,0.0005819332878695465,9529,0.0,0.0,43972,7.0,5.0,14.0
2017-05-05 00:00:00-04:00,0.042702117996785756,0.00408035940747836,7944,2.0,2.0,37546,4.0,2.0,0.0
2017-05-08 00:00:00-04:00,-0.003769058367984145,3.7445271907879016e-05,7576,0.0,0.0,32367,0.0,0.0,0.0
2017-05-09 00:00:00-04:00,0.044784301481289424,-0.0010257745567932176,7542,3.0,2.0,29547,0.0,0.0,14.0
2017-05-10 00:00:00-04:00,0.012251109299595213,0.0011299627174494742,7631,1.0,1.0,30163,0.0,0.0,7.0
2017-05-11 00:00:00-04:00,-0.006539970681797775,-0.0021651513741066187,8813,3.0,3.0,34020,0.0,0.0,11.0
2017-05-12 00:00:00-04:00,0.005278449651668287,-0.0014795353407942593,8067,0.0,0.0,36241,2.0,2.0,5.0
2017-05-15 00:00:00-04:00,-0.027877991127760626,0.0047651423030152336,7474,2.0,1.0,35801,1.0,1.0,1.0
2017-05-16 00:00:00-04:00,0.0035709820851973894,-0.0006871330369860457,7260,12.0,5.0,27958,0.0,0.0,7.0
2017-05-17 00:00:00-04:00,-0.03498883946910843,-0.018345468171115042,7043,4.0,3.0,25908,0.0,0.0,0.0
2017-05-18 00:00:00-04:00,0.022450341187512813,0.003680038627215951,7557,0.0,0.0,25242,1.0,1.0,0.0
2017-05-19 00:00:00-04:00,-0.007148712838925957,0.0067447032082007,7294,0.0,0.0,26687,0.0,0.0,4.0
2017-05-22 00:00:00-04:00,-0.001545426150609792,0.00514686329600843,7607,0.0,0.0,24196,38.0,1.0,8.0
2017-05-23 00:00:00-04:00,-0.021133628816543706,0.0018361851723804105,7417,13.0,8.0,23752,0.0,0.0,8.0
2017-05-24 00:00:00-04:00,0.020714643424466116,0.0024860338045762944,7187,3.0,2.0,22814,3.0,2.0,5.0
2017-05-25 00:00:00-04:00,0.021083606865547902,0.004432112041978175,6967,9.0,4.0,21857,1.0,1.0,4.0
2017-05-26 00:00:00-04:00,0.025890546114585154,0.00031050178530242343,6827,0.0,0.0,21002,0.0,0.0,0.0
2017-05-30 00:00:00-04:00,0.030173115313448014,-0.0012053507295338199,6906,3.0,2.0,31004,1.0,1.0,8.0
2017-05-31 00:00:00-04:00,0.017482767904994544,-0.0004600746199513276,6619,1.0,1.0,38910,2.0,2.0,2.0
2017-06-01 00:00:00-04:00,-0.0018784889960818875,0.0075425955848472245,7874,4.0,2.0,75054,7.0,5.0,6.0
2017-06-02 00:00:00-04:00,-0.001528890668721499,0.00370087461804602,9714,2.0,2.0,205380,3.0,2.0,1.0
2017-06-05 00:00:00-04:00,0.021742165483310337,-0.0012184071404286387,6861,3.0,3.0,27244,0.0,0.0,15.0
2017-06-06 00:00:00-04:00,0.015796450797622565,-0.0027829086662040834,6922,13.0,10.0,26564,0.0,0.0,10.0
2017-06-07 00:00:00-04:00,0.0190883609781319,0.0015670287963475379,7132,0.0,0.0,25883,0.0,0.0,32.0
2017-06-08 00:00:00-04:00,0.02837169011545649,0.00026716903566476714,6409,1.0,1.0,22364,0.0,0.0,33.0
2017-06-09 00:00:00-04:00,-0.034871335222448,-0.0008303338661872762,7170,0.0,0.0,21358,0.0,0.0,13.0
2017-06-12 00:00:00-04:00,0.004718521925286707,-0.0009792424797181137,6288,2.0,2.0,21652,1.0,1.0,7.0
2017-06-13 00:00:00-04:00,0.04610591903573957,0.00450135884323014,6657,2.0,2.0,23336,2.0,2.0,2.0
2017-06-14 00:00:00-04:00,0.01245039987879716,-0.0009963269653176028,6604,2.0,2.0,23152,1.0,1.0,0.0
2017-06-15 00:00:00-04:00,-0.01407427037263746,-0.002242109796840374,6335,2.0,2.0,24114,0.0,0.0,4.0
2017-06-16 00:00:00-04:00,-0.01055263427034893,0.00028359915005969524,6281,2.0,2.0,25648,2.0,2.0,6.0
2017-06-19 00:00:00-04:00,-0.004317325799357807,0.008312583206893995,6115,3.0,2.0,24356,1.0,1.0,5.0
2017-06-20 00:00:00-04:00,0.00657647455825241,-0.0067191604469316645,6579,0.0,0.0,23158,0.0,0.0,4.0
2017-06-21 00:00:00-04:00,0.011113559237479396,-0.0005828141932715965,6643,4.0,3.0,25574,0.0,0.0,7.0
2017-06-22 00:00:00-04:00,0.016363844013778626,-0.0004558859724380852,6495,0.0,0.0,26322,0.0,0.0,11.0
2017-06-23 00:00:00-04:00,0.0021930310019436993,0.0015596985554090976,6907,0.0,0.0,24247,1.0,1.0,1.0
2017-06-26 00:00:00-04:00,-0.01566514835091811,0.00031575193973236123,6257,0.0,0.0,27530,3.0,2.0,0.0
2017-06-27 00:00:00-04:00,-0.04087826437777349,-0.008105586575672907,5798,5.0,4.0,25865,0.0,0.0,0.0
2017-06-28 00:00:00-04:00,0.02418288870018738,0.008769501646551084,5805,5.0,4.0,28186,0.0,0.0,23.0
2017-06-29 00:00:00-04:00,-0.028663551215287825,-0.008637216844141348,5861,2.0,2.0,28197,0.0,0.0,12.0
2017-06-30 00:00:00-04:00,0.0023810712884218435,0.0015320576108735333,5225,2.0,2.0,22006,0.0,0.0,0.0
2017-07-03 00:00:00-04:00,-0.02517527203212356,0.0023081679791475806,9705,3.0,2.0,26736,0.0,0.0,3.0
2017-07-05 00:00:00-04:00,-0.07515561399685367,0.0014522240362887008,9571,4.0,3.0,27609,0.0,0.0,4.0
2017-07-06 00:00:00-04:00,-0.05744437539441036,-0.009412987306866183,9309,4.0,3.0,29005,0.0,0.0,1.0
2017-07-07 00:00:00-04:00,0.014114798423713906,0.006382712569615801,11132,3.0,1.0,54433,2.0,2.0,3.0
2017-07-10 00:00:00-04:00,0.00899464021473339,0.0009273361035125654,11490,4.0,4.0,35279,0.0,0.0,11.0
2017-07-11 00:00:00-04:00,0.0347323168510505,-0.0007829870660821734,8651,7.0,1.0,31190,0.0,0.0,4.0
2017-07-12 00:00:00-04:00,0.0070043375963415155,0.007279050947821435,7406,10.0,7.0,25622,4.0,2.0,1.0
2017-07-13 00:00:00-04:00,-0.01871618353631403,0.001872829473473065,7037,0.0,0.0,23494,3.0,2.0,24.0
2017-07-14 00:00:00-04:00,0.013421733471090174,0.004662616170009233,6620,0.0,0.0,24238,1.0,1.0,3.0
2017-07-17 00:00:00-04:00,-0.025366283587879606,-5.291423670686425e-05,7140,2.0,1.0,35486,0.0,0.0,1.0
2017-07-18 00:00:00-04:00,0.026768752883781957,0.0005976786981109875,6455,0.0,0.0,28800,0.0,0.0,0.0
2017-07-19 00:00:00-04:00,-0.00912022490848701,0.00535825821605345,6529,1.0,1.0,25371,0.0,0.0,9.0
2017-07-20 00:00:00-04:00,0.014225355199591715,-0.00015367108860704477,7134,0.0,0.0,43112,0.0,0.0,6.0
2017-07-21 00:00:00-04:00,-0.004617836178905769,-0.0003679393292088825,6816,0.0,0.0,50908,1.0,1.0,6.0
2017-07-24 00:00:00-04:00,0.042097691544076436,-0.0010643009954088047,6177,1.0,1.0,25176,3.0,2.0,9.0
2017-07-25 00:00:00-04:00,-0.00856164629055223,0.002918907519898033,7388,0.0,0.0,42628,2.0,2.0,3.0
2017-07-26 00:00:00-04:00,0.01243703947371854,0.00028262400611947947,8718,0.0,0.0,48187,2.0,1.0,0.0
2017-07-27 00:00:00-04:00,-0.027688201547354872,-0.0009731616373937137,7657,1.0,1.0,34815,0.0,0.0,9.0
2017-07-28 00:00:00-04:00,0.0018221704435549752,-0.0013420156781160386,8113,3.0,2.0,35312,0.0,0.0,8.0
2017-07-31 00:00:00-04:00,-0.03523305813685584,-0.0007284108345598019,10937,1.0,1.0,42574,0.0,0.0,1.0
2017-08-01 00:00:00-04:00,-0.012130042482567917,0.0024461207749384662,9870,0.0,0.0,41759,0.0,0.0,4.0
2017-08-02 00:00:00-04:00,0.019583558159459852,0.0004925274073474498,9207,4.0,2.0,34533,0.0,0.0,3.0
2017-08-03 00:00:00-04:00,0.06302423584878529,-0.0021860418349456704,11036,0.0,0.0,36728,4.0,3.0,1.0
2017-08-04 00:00:00-04:00,0.027899546212380746,0.0018873214175395684,8973,7.0,1.0,33046,1.0,1.0,1.0
2017-08-07 00:00:00-04:00,-0.004887148623823236,0.0016458446442804673,8665,1.0,1.0,45001,0.0,0.0,0.0
2017-08-08 00:00:00-04:00,0.027903367360907157,-0.002417352230385335,8305,5.0,3.0,43762,0.0,0.0,0.0
2017-08-09 00:00:00-04:00,-0.00463810450759401,-0.0003636747927123762,7482,1.0,1.0,38182,0.0,0.0,1.0
2017-08-10 00:00:00-04:00,-0.02261790186544433,-0.01458021840074153,7012,0.0,0.0,33527,0.0,0.0,18.0
2017-08-11 00:00:00-04:00,0.006925895834226055,0.0012747571279871366,6538,2.0,2.0,31923,0.0,0.0,11.0
2017-08-14 00:00:00-04:00,0.016434433153642215,0.009993651246049404,6713,0.0,0.0,30325,0.0,0.0,6.0
2017-08-15 00:00:00-04:00,-0.00404884981775345,-0.00049893232688349,6427,0.0,0.0,30152,4.0,4.0,0.0
2017-08-16 00:00:00-04:00,0.0015995127473417625,0.0014190955233323716,6381,0.0,0.0,30076,1.0,1.0,0.0
2017-08-17 00:00:00-04:00,-0.03075104583225396,-0.015557342487191416,6485,0.0,0.0,30337,0.0,0.0,4.0
2017-08-18 00:00:00-04:00,-0.01275430253594583,-0.0018370536613519935,6027,0.0,0.0,25043,0.0,0.0,5.0
2017-08-21 00:00:00-04:00,-0.0280179154161383,0.0011619757145661966,6519,3.0,3.0,34535,1.0,1.0,4.0
2017-08-22 00:00:00-04:00,0.010276706684685338,0.009891695260625078,6785,0.0,0.0,32106,6.0,3.0,5.0
2017-08-23 00:00:00-04:00,0.03290794894955897,-0.0034595701326390073,7123,1.0,1.0,39623,4.0,3.0,2.0
2017-08-24 00:00:00-04:00,0.00045349869582472275,-0.0020766167471384417,6855,1.0,1.0,39772,0.0,0.0,18.0
2017-08-25 00:00:00-04:00,-0.013923641294217942,0.0016714716689374216,5974,3.0,2.0,32603,1.0,1.0,4.0
2017-08-28 00:00:00-04:00,-0.0068904688614768155,0.0004869534732960745,6024,8.0,4.0,29701,0.0,0.0,2.0
2017-08-29 00:00:00-04:00,0.0049060477662369924,0.0008424667620097917,5876,2.0,2.0,26269,0.0,0.0,7.0
2017-08-30 00:00:00-04:00,0.01661615656396125,0.004604531788061044,5930,6.0,5.0,25370,2.0,2.0,8.0
2017-08-31 00:00:00-04:00,0.007671959148600524,0.0057046735847135445,6020,1.0,1.0,24686,0.0,0.0,0.0
2017-09-01 00:00:00-04:00,-0.0014059357862915352,0.001980578042335197,5576,4.0,1.0,21662,0.0,0.0,0.0
2017-09-05 00:00:00-04:00,-0.016482859035526678,-0.007579458552144929,6702,0.0,0.0,50189,0.0,0.0,0.0
2017-09-06 00:00:00-04:00,-0.014579885074467756,0.003123842493144133,6568,2.0,2.0,40303,3.0,1.0,0.0
2017-09-07 00:00:00-04:00,0.017493374410974535,-0.00017845204485370908,6340,6.0,5.0,28994,0.0,0.0,0.0
2017-09-08 00:00:00-04:00,-0.02077856520752768,-0.001489960143457705,6313,0.0,0.0,29014,1.0,1.0,2.0
2017-09-11 00:00:00-04:00,0.057405915477094,0.010780975197147024,7430,0.0,0.0,27832,0.0,0.0,4.0
2017-09-12 00:00:00-04:00,-0.002588013425793526,0.003358302594883113,7400,0.0,0.0,27166,0.0,0.0,0.0
2017-09-13 00:00:00-04:00,0.009547674291395884,0.0007568342480825294,7017,0.0,0.0,25591,0.0,0.0,9.0
2017-09-14 00:00:00-04:00,0.030679855252103608,-0.0011013238508279736,7395,1.0,1.0,29696,0.0,0.0,2.0
2017-09-15 00:00:00-04:00,0.005729766880258297,0.001845477546159349,6328,0.0,0.0,26588,0.0,0.0,4.0
2017-09-18 00:00:00-04:00,0.013572232447427963,0.0014548619291293301,6702,1.0,1.0,23296,1.0,1.0,1.0
2017-09-19 00:00:00-04:00,-0.026050746064111407,0.0011095796167313857,6724,0.0,0.0,23437,2.0,2.0,1.0
2017-09-20 00:00:00-04:00,-0.0031774910244818664,0.000634146702309437,6843,0.0,0.0,22839,0.0,0.0,0.0
2017-09-21 00:00:00-04:00,-0.020071229638365835,-0.0030505659469148337,7069,0.0,0.0,23910,0.0,0.0,0.0
2017-09-22 00:00:00-04:00,-0.042901310380301975,0.0006475839951670207,7298,1.0,1.0,22677,1.0,1.0,0.0
2017-09-25 00:00:00-04:00,-0.017527214982414382,-0.0022245226998538568,7058,3.0,2.0,22646,0.0,0.0,6.0
2017-09-26 00:00:00-04:00,0.000753389500683819,7.216412589487934e-05,7204,1.0,1.0,22688,0.0,0.0,2.0
2017-09-27 00:00:00-04:00,-0.012474308755910057,0.004076822401987925,9202,1.0,1.0,24840,1.0,1.0,3.0
2017-09-28 00:00:00-04:00,-0.00402604500620368,0.0012038906289380277,7160,5.0,3.0,30849,2.0,2.0,14.0
2017-09-29 00:00:00-04:00,0.004407251881234954,0.0036982630684988258,9173,0.0,0.0,99853,0.0,0.0,0.0
2017-10-02 00:00:00-04:00,0.0012598678729923024,0.0038665188297123134,7714,5.0,4.0,41572,1.0,1.0,0.0
2017-10-03 00:00:00-04:00,0.01916915421763953,0.002156511184660919,8411,3.0,3.0,38538,1.0,1.0,2.0
2017-10-04 00:00:00-04:00,0.019541268032736394,0.0012459436611136387,7919,3.0,3.0,35709,1.0,1.0,9.0
2017-10-05 00:00:00-04:00,0.0009009922922392771,0.00563090403129274,7217,7.0,4.0,34468,0.0,0.0,9.0
2017-10-06 00:00:00-04:00,0.0043526213488720815,-0.001074211165239725,8726,6.0,1.0,54233,1.0,1.0,23.0
2017-10-09 00:00:00-04:00,-0.03984406013065037,-0.0018060638680135568,8686,2.0,2.0,43790,0.0,0.0,0.0
2017-10-10 00:00:00-04:00,0.03622283237587336,0.0023197196304780643,7390,0.0,0.0,35628,2.0,2.0,2.0
2017-10-11 00:00:00-04:00,-0.002787987547624931,0.001801882929663564,7336,4.0,3.0,31267,2.0,2.0,15.0
2017-10-12 00:00:00-04:00,0.003041077889838476,-0.0016881771203513885,7225,5.0,3.0,31497,3.0,2.0,0.0
2017-10-13 00:00:00-04:00,-0.0003093323999989706,0.0008777220048463043,6646,0.0,0.0,29866,0.0,0.0,3.0
2017-10-16 00:00:00-04:00,-0.014076156056894912,0.0017492225323057532,8621,1.0,1.0,31950,0.0,0.0,0.0
2017-10-17 00:00:00-04:00,0.01458230116144749,0.0006723529054339931,7900,1.0,1.0,27125,0.0,0.0,3.0
2017-10-18 00:00:00-04:00,0.010903108656870027,0.0007420595113295467,7233,0.0,0.0,26066,0.0,0.0,13.0
2017-10-19 00:00:00-04:00,-0.022040089763599495,0.00032794411501048555,6734,1.0,1.0,26394,2.0,2.0,4.0
2017-10-20 00:00:00-04:00,-0.019257068207608512,0.005103796185030386,6415,0.0,0.0,30545,1.0,1.0,4.0
2017-10-23 00:00:00-04:00,-0.02369191499254562,-0.003980395312997195,8185,1.0,1.0,30611,0.0,0.0,4.0
2017-10-24 00:00:00-04:00,0.0009489792864177772,0.0016166008745580412,8518,4.0,4.0,30376,0.0,0.0,0.0
2017-10-25 00:00:00-04:00,-0.03468476275790779,-0.004673955687259985,8743,3.0,2.0,30619,0.0,0.0,6.0
2017-10-26 00:00:00-04:00,0.0010122249793839974,0.0012701392506023993,8144,1.0,1.0,32150,1.0,1.0,1.0
2017-10-27 00:00:00-04:00,-0.01638271198924271,0.008040609979727099,7140,3.0,2.0,30148,0.0,0.0,0.0
2017-10-30 00:00:00-04:00,-0.002465047399103143,-0.0031975773767407194,7047,0.0,0.0,34503,0.0,0.0,0.0
2017-10-31 00:00:00-04:00,0.03514729459234801,0.0009440129366793155,6809,0.0,0.0,26062,0.0,0.0,0.0
2017-11-01 00:00:00-04:00,-0.032027993437652585,0.0015908441079038695,7194,1.0,1.0,26815,0.0,0.0,0.0
2017-11-02 00:00:00-04:00,-0.07037752861026653,0.00018994776966671517,8751,1.0,1.0,30629,0.0,0.0,0.0
2017-11-03 00:00:00-04:00,0.02256643431216386,0.003092289326314394,6969,1.0,1.0,26096,0.0,0.0,0.0
2017-11-06 00:00:00-05:00,-0.010872717933080492,0.00127044388477643,7097,8.0,4.0,26868,0.0,0.0,1.0
2017-11-07 00:00:00-05:00,0.010742038348578922,-0.00018912080508191734,7412,5.0,4.0,25405,0.0,0.0,2.0
2017-11-08 00:00:00-05:00,-0.00543869397228035,0.0014426139320604147,7417,4.0,3.0,30057,0.0,0.0,3.0
2017-11-09 00:00:00-05:00,-0.004610014914461036,-0.0037689813393701364,7210,0.0,0.0,30996,0.0,0.0,1.0
2017-11-10 00:00:00-05:00,0.0,-0.0008980469760537102,6326,2.0,2.0,27324,1.0,1.0,0.0
2017-11-13 00:00:00-05:00,0.040141878705538876,0.000983150911293032,7308,3.0,3.0,26947,5.0,3.0,0.0
2017-11-14 00:00:00-05:00,-0.021471745518534084,-0.0023122805602819227,7170,4.0,3.0,25748,2.0,2.0,4.0
2017-11-15 00:00:00-05:00,0.00838709205242743,-0.005540998742123611,7189,0.0,0.0,35158,0.0,0.0,0.0
2017-11-16 00:00:00-05:00,0.0038473882879456714,0.008162652782972403,7677,27.0,18.0,47335,1.0,1.0,2.0
2017-11-17 00:00:00-05:00,0.008126891338092797,-0.002629416978897395,29940,19.0,10.0,99455,3.0,2.0,0.0
2017-11-20 00:00:00-05:00,-0.020231813822732335,0.0012748698887901106,17643,8.0,5.0,53238,3.0,3.0,1.0
2017-11-21 00:00:00-05:00,0.028954178587658665,0.006519838879752696,13912,1.0,1.0,43589,0.0,0.0,0.0
2017-11-22 00:00:00-05:00,-0.01652923893506532,-0.0007505427033295442,12013,6.0,2.0,41479,0.0,0.0,1.0
2017-11-24 00:00:00-05:00,0.009392732392230188,0.002053984278231966,10478,6.0,1.0,46307,1.0,1.0,1.0
2017-11-27 00:00:00-05:00,0.003985059690953488,-0.00038433158680325395,11985,2.0,2.0,44349,1.0,1.0,5.0
2017-11-28 00:00:00-05:00,0.0023330724604189385,0.009800332196793644,10831,1.0,1.0,55502,3.0,2.0,0.0
2017-11-29 00:00:00-05:00,-0.032030139192276555,-0.0003692938827907781,10064,1.0,1.0,48088,1.0,1.0,7.0
2017-11-30 00:00:00-05:00,0.00425057889210658,0.008157586662811174,9340,0.0,0.0,44554,4.0,2.0,0.0
2017-12-01 00:00:00-05:00,-0.00754010366639291,-0.0020265829358053324,10249,0.0,0.0,57455,1.0,1.0,6.0
2017-12-04 00:00:00-05:00,-0.00434834272470056,-0.0010527105492864532,9153,1.0,1.0,42471,0.0,0.0,0.0
2017-12-05 00:00:00-05:00,-0.004926852074403848,-0.003746390525955308,8378,0.0,0.0,36683,0.0,0.0,0.0
2017-12-06 00:00:00-05:00,0.03099312282621998,-0.00011411217053034995,8004,1.0,1.0,33181,1.0,1.0,1.0
2017-12-07 00:00:00-05:00,-0.006469278797638281,0.002928067010109385,8378,0.0,0.0,36064,3.0,2.0,3.0
2017-12-08 00:00:00-05:00,0.01242099248059274,0.005491202035518141,8341,0.0,0.0,40435,0.0,0.0,0.0
2017-12-11 00:00:00-05:00,0.042798912246750316,0.0031968421216958323,8343,0.0,0.0,32201,0.0,0.0,2.0
2017-12-12 00:00:00-05:00,0.0361862329733906,0.001547723722089516,8354,0.0,0.0,33139,0.0,0.0,2.0
2017-12-13 00:00:00-05:00,-0.005881845506406402,-0.000473068970150185,7889,0.0,0.0,28726,0.0,0.0,4.0
2017-12-14 00:00:00-05:00,-0.003368209902906901,-0.004079167730762682,7297,0.0,0.0,30307,0.0,0.0,5.0
2017-12-15 00:00:00-05:00,0.016321218795082817,0.008934313410142761,6558,3.0,1.0,30650,0.0,0.0,2.0
2017-12-18 00:00:00-05:00,-0.0134250207187917,0.005348478579597589,6765,0.0,0.0,25734,0.0,0.0,1.0
2017-12-19 00:00:00-05:00,-0.02319609249622529,-0.0032354980431185012,7529,1.0,1.0,24736,3.0,2.0,3.0
2017-12-20 00:00:00-05:00,-0.006423540521295798,-0.0008282360735725663,7442,4.0,3.0,33714,0.0,0.0,16.0
